project_id,poi_id,mw,t_entry,t_cod,t_exit,status,H_base,U_final,poi_mu,poi_c_per_kw
879,143,10.0,91,123,110.0,withdrawn,20457648.399229776,18740888.12761859,16692865.464948108,187.4088812761859
880,39,200.0,91,139,91.0,withdrawn,23345248.824276675,47287141.90832516,21725587.38610713,236.4357095416258
881,312,4.0,91,115,115.0,completed,19100782.002677657,7267072.993588086,17128085.952562258,86.63073346575312
882,99,100.0,92,116,99.0,withdrawn,48675205.85835713,49296744.70041986,53846376.74834205,87.4055757099643
883,333,40.0,92,139,92.0,withdrawn,-12874387.889038209,13484975.168091822,-7183692.360333791,337.12437920229553
884,86,472.0,92,203,92.0,withdrawn,32874886.558431674,46704738.32879018,39242663.6285703,98.95071679828429
885,143,90.0,92,130,92.0,withdrawn,16467171.865273824,16866799.31485673,16692865.464948108,187.4088812761859
886,150,57.78,92,157,157.0,completed,79888308.04377177,14893842.395328619,82823870.19329381,257.7681272988684
887,155,10.0,92,142,96.0,withdrawn,28753884.021459352,36926641.83830688,28650933.048805475,175.84115161098515
888,33,40.0,92,116,116.0,completed,48953916.933074854,6201056.82670758,49263425.903462134,155.0264206676895
889,336,300.0,92,144,92.0,withdrawn,27664260.407698628,55749732.671754345,28477504.42497875,185.83244223918115
890,93,150.0,92,116,92.0,withdrawn,21053742.65587888,51379882.43231236,18464577.6923296,342.5325495487491
891,146,100.0,92,150,92.0,withdrawn,22784695.491339363,14396293.257846432,28677963.842054218,143.96293257846432
892,245,150.0,92,140,92.0,withdrawn,22780247.76032311,49806184.34750323,20169495.37824102,332.04122898335487
893,313,30.0,92,116,116.0,completed,69370863.3045629,2927099.167752378,67800631.55549785,97.5699722584126
894,226,75.0,92,116,116.0,completed,27435690.19709539,12182274.892014394,28226796.7460548,162.43033189352525
895,143,550.0,92,124,92.0,withdrawn,13460955.031158362,103074884.70190224,16692865.464948108,187.4088812761859
896,336,20.0,93,117,107.0,withdrawn,26077729.467188053,59466381.516537964,28477504.42497875,185.83244223918115
897,349,32.5,93,124,97.0,withdrawn,28025550.065516833,8929711.502441201,25863260.147144374,274.7603539212677
898,319,7.0,93,117,117.0,completed,28862735.234301034,2471365.329528873,30290396.818390414,353.0521899326961
899,88,40.0,93,160,98.0,withdrawn,25324916.265883274,29607682.301083066,25135678.703265153,238.02648254262843
900,60,20.0,93,129,129.0,completed,35406361.889060885,3745519.2256381796,33761029.06121043,187.275961281909
901,391,150.0,93,128,93.0,withdrawn,42297517.06630555,35818261.18139619,46313460.4744898,238.78840787597454
902,348,3.825,93,139,139.0,completed,16460658.315572089,360808.7142768971,20456966.269943833,94.32907562794695
903,339,80.0,93,164,164.0,completed,35845096.18559656,8744469.516160684,32376046.099995684,109.30586895200854
904,308,12.0,93,152,152.0,completed,54680664.80807627,34753207.74142015,57390131.08285864,196.3458064487014
905,52,5.46,93,117,112.0,withdrawn,59481121.97391654,114336391.03749289,54362367.59663428,117.57438973067569
906,190,10.0,93,117,93.0,withdrawn,-18880776.053997103,2272343.84083485,-11780452.901524678,227.234384083485
907,275,6.4,94,155,155.0,completed,77919420.31222038,524883.1950397315,77646317.0136141,82.01299922495804
908,36,24.0,94,152,152.0,completed,66919648.900379315,3857807.344404311,66924520.80495109,160.74197268351296
909,83,30.0,94,171,171.0,completed,42871418.49191417,6547881.591124637,34419157.22874085,218.2627197041546
910,207,576.0,94,205,94.0,withdrawn,93463265.40371142,204848852.14645302,90743296.03523871,355.6403683098143
911,319,4.0,94,128,128.0,completed,22078793.40333146,1412208.7597307842,30290396.818390414,353.0521899326961
912,146,60.0,94,118,110.0,withdrawn,28540867.040872656,14874437.293847106,28677963.842054218,143.96293257846432
913,22,2.0,94,118,118.0,completed,54023732.01654657,718398.2693515087,53217855.851858646,359.19913467575435
914,138,20.0,94,125,125.0,completed,44897020.08635485,4271564.185568254,45974775.734722376,213.57820927841271
915,32,3.75,94,118,118.0,completed,40711653.537548095,2022355.0949161577,35664633.53315247,539.2946919776421
916,81,4.4,94,155,155.0,completed,39942044.08445147,1800089.0020953855,41261157.50651902,409.1111368398603
917,4,250.0,95,119,119.0,completed,86504553.15356594,21567140.846121885,92040821.93190154,86.26856338448754
918,324,99.0,95,143,95.0,withdrawn,-26315818.033843454,9527100.87465559,-18367341.6869214,96.23334216823827
919,42,46.0,95,127,95.0,withdrawn,25105647.850241322,22654679.375922643,24696265.53857581,492.4930299113618
920,229,2.6,95,180,95.0,withdrawn,-12746521.50149935,422655.933829776,-5886581.211446449,162.55997454991385
921,374,3.0,95,119,95.0,withdrawn,-14679195.258580115,373081.4694999739,-20354684.276075073,124.36048983332464
922,21,20.0,95,163,121.0,withdrawn,45776987.009598136,54463412.80208047,48098773.85481677,322.6505497753582
923,318,265.0,96,174,96.0,withdrawn,25786340.52248703,46436769.475628376,29146861.567927185,175.2330923608618
924,397,100.0,96,120,108.0,withdrawn,59827456.70996203,160401429.25081006,63317245.51298972,170.37346206063745
925,317,20.0,96,164,96.0,withdrawn,-30795355.087437388,1421526.0578187967,-33741900.49076439,71.07630289093984
926,121,550.0,96,172,96.0,withdrawn,57102882.59821087,96028890.73001601,59186656.823125266,174.59798314548365
927,309,240.0,96,142,96.0,withdrawn,-18379282.675770476,108274896.17249703,-14936667.322246492,451.1454007187376
928,241,3.5,96,152,152.0,completed,38361156.68387947,1644548.1102588035,42251009.91208838,469.8708886453724
929,185,10.0,96,150,150.0,completed,19580628.266947716,1328200.8550490923,12104413.067589056,132.82008550490923
930,243,5.0,96,120,120.0,completed,71054480.57569245,2035103.4802503411,72911002.51473509,407.02069605006824
931,169,20.0,96,120,96.0,withdrawn,-1805034.7052217212,3689198.541084372,-5131781.178314191,184.45992705421858
932,150,19.9,97,121,121.0,completed,84096828.00047332,5129585.733247481,82823870.19329381,257.7681272988684
933,326,44.0,97,193,,active,52009384.36904305,17175360.78793034,48884005.71271439,390.34910881659863
934,240,20.0,97,185,,active,26908198.73536168,2354451.249910041,31399308.49863309,117.72256249550206
935,63,20.0,97,190,,active,51612114.19304593,3848304.7284333217,51552038.36454382,192.41523642166607
936,334,69.0,97,160,97.0,withdrawn,12253810.647558989,13915219.864850245,11743382.818248728,201.66985311377167
937,223,56.0,98,160,160.0,completed,56999730.03771688,14518028.25140429,58028768.659869805,259.2505044893623
938,254,10.0,98,122,122.0,completed,73829754.14892337,2388823.932568259,79632959.8556182,238.8823932568259
939,136,6.2,98,136,136.0,completed,20712844.24390667,4872183.3093929505,15052930.909537623,185.9611950149981
940,245,10.8,98,122,106.0,withdrawn,15250258.545792272,22263364.403333943,20169495.37824102,332.04122898335487
941,254,2.0,98,122,122.0,completed,74710139.62826037,477764.78651365184,79632959.8556182,238.8823932568259
942,0,100.0,98,122,101.0,withdrawn,18346969.95015462,7285710.107646567,18735909.489860196,72.85710107646567
943,38,9.9,98,136,136.0,completed,74302340.841482,2479157.0053138332,77089655.23845056,250.41989952664986
944,288,70.0,98,135,98.0,withdrawn,22790825.91490867,19199281.008796148,19436496.183361173,274.27544298280213
945,33,39.0,98,122,122.0,completed,47129151.90974933,6046030.406039891,49263425.903462134,155.0264206676895
946,187,108.0,98,154,104.0,withdrawn,71930133.45817995,67002530.827161655,71934840.85425088,151.59523608377
947,16,8.0,98,122,122.0,completed,34347068.08292661,2593842.8619633783,33889095.80739114,324.2303577454223
948,328,380.0,98,122,98.0,withdrawn,63432192.54185006,147132113.86657205,59536993.732702896,387.1897733330844
949,210,20.0,98,148,148.0,completed,67086923.58256628,5660460.071874082,69197686.26802427,283.0230035937041
950,88,30.0,98,122,113.0,withdrawn,18448526.794547867,24905403.85692869,25135678.703265153,238.02648254262843
951,162,25.0,99,158,100.0,withdrawn,15614080.570844501,2318615.005931675,6825302.2449784065,92.74460023726701
952,196,2.4,99,198,,active,67364433.06669451,346209.53476651595,64563268.54381643,144.25397281938166
953,173,534.0,99,150,99.0,withdrawn,39678220.36452304,271107847.5293465,39431534.173721395,507.69259836956275
954,250,20.0,99,123,123.0,completed,76653230.06522363,2335134.1451520002,71679531.26772606,116.7567072576
955,276,350.0,99,123,101.0,withdrawn,44221088.9819536,33068969.90610318,46249458.533663705,94.48277116029479
956,156,20.0,99,149,120.0,withdrawn,21363363.40400103,70654084.96188994,25554836.6810432,266.61918853543375
957,285,5.0,99,148,148.0,completed,43184013.18954158,1113731.9421665508,39468524.08215818,222.7463884333102
958,368,1.7,99,123,123.0,completed,45660394.13433453,206860.86358989315,43537717.138420075,121.68286093523126
959,120,160.0,100,125,100.0,withdrawn,36685763.58876595,34505406.042754605,40719250.72322345,215.65878776721627
960,43,17.3,100,149,100.0,withdrawn,-14750605.450950606,3234669.9516789773,-10192421.49437332,186.9751417155478
961,21,51.0,100,124,107.0,withdrawn,43558483.38249863,39121606.37895921,48098773.85481677,322.6505497753582
962,152,100.0,100,124,100.0,withdrawn,22584868.707445234,36722733.78029716,25594697.40541339,367.2273378029716
963,159,15.9,100,125,125.0,completed,56723711.358358964,2019535.822462857,56550001.26030335,127.01483160143754
964,84,100.0,100,146,146.0,completed,84039359.92227043,9998032.954201633,85087735.26003355,99.98032954201634
965,371,150.0,100,149,100.0,withdrawn,5541769.569340072,58976639.60147851,3440267.528570864,393.1775973431901
966,231,19.9,100,125,125.0,completed,28553640.125180166,4998716.224398201,32913780.41933516,251.19177007026138
967,121,10.0,100,183,,active,55699528.467766345,1745979.8314548365,59186656.823125266,174.59798314548365
968,332,8.7,100,124,124.0,completed,54344741.25408648,1052667.676648567,53730573.18002137,120.99628467224909
969,209,60.0,100,132,132.0,completed,62666724.10643253,7099650.006453924,66523433.08907461,118.3275001075654
970,171,65.0,100,126,126.0,completed,38664698.60068777,15975254.388599556,44113362.22583156,245.7731444399932
971,398,168.31,101,200,,active,64418231.0129392,17209198.435389407,66613495.23345091,102.24703484872799
972,228,7.25,101,125,115.0,withdrawn,7009990.929855902,540111.9171867557,13295164.233980505,74.49819547403527
973,111,49.0,101,125,125.0,completed,81256340.71105078,5818806.280048582,80905645.9932505,118.75114857242004
974,321,20.0,101,128,128.0,completed,62992285.04003979,5480636.858232376,61971975.975743465,274.0318429116188
975,140,80.0,101,154,101.0,withdrawn,10153511.421296574,43989642.96021892,9190074.511128811,549.8705370027366
976,170,24.1,102,157,107.0,withdrawn,33845842.98532066,6710217.994179745,34392565.405729614,278.432281916172
977,325,200.0,102,132,102.0,withdrawn,44535412.36544642,84404122.59582931,50432039.51230646,422.02061297914656
978,44,3.0,102,200,,active,29652319.852706347,320110.5728299813,30710887.244591296,106.70352427666043
979,72,60.0,102,140,102.0,withdrawn,22317451.69153741,27555676.497899994,20006263.772028383,459.26127496499987
980,88,20.0,102,135,114.0,withdrawn,21867426.866678845,16603602.571285795,25135678.703265153,238.02648254262843
981,38,100.0,102,151,151.0,completed,69321659.12381844,25041989.952664986,77089655.23845056,250.41989952664986
982,26,15.0,102,159,102.0,withdrawn,20767727.572494406,6393162.651832158,21261184.471747927,426.2108434554772
983,363,55.0,103,127,127.0,completed,45547206.980932094,17004648.767905083,39051488.976571865,309.1754321437288
984,182,126.65,103,140,103.0,withdrawn,57981435.955838814,70104626.14864255,66218944.310262665,553.5304078060999
985,112,160.0,103,127,103.0,withdrawn,25809783.25974195,18858693.259770695,29926451.408115745,117.86683287356684
986,76,82.48,103,127,127.0,completed,68840533.54708973,6795056.374362908,64840464.29640943,82.38429163873555
987,292,20.0,103,142,142.0,completed,42928286.90998052,1729402.6802866128,43069936.602331206,86.47013401433064
988,361,1035.0,103,152,103.0,withdrawn,19861790.05473705,229934126.79742268,19129670.90071358,222.15857661586733
989,302,640.0,103,140,103.0,withdrawn,-20429743.894108154,254520248.6180944,-17679808.6832422,397.6878884657725
990,193,750.0,103,147,103.0,withdrawn,29927106.402329434,348350977.41468126,30437503.93374346,464.46796988624163
991,372,50.0,103,127,123.0,withdrawn,38472438.43027353,34043129.54773553,35735589.38962432,226.95419698490352
992,190,99.9,103,127,103.0,withdrawn,-15109489.406582993,22700714.969940152,-11780452.901524678,227.234384083485
993,93,20.0,103,127,107.0,withdrawn,17416340.454455603,58230533.42328735,18464577.6923296,342.5325495487491
994,387,1.98,104,128,104.0,withdrawn,6112708.2468930865,376746.3670624675,-249242.57709689534,190.27594296084214
995,224,300.0,104,175,104.0,withdrawn,47247890.06307826,41360072.881137945,51366488.21119465,137.86690960379315
996,93,250.0,104,128,104.0,withdrawn,21050406.809822816,85633137.38718727,18464577.6923296,342.5325495487491
997,326,20.0,104,147,147.0,completed,52364965.068186946,7806982.176331973,48884005.71271439,390.34910881659863
998,182,100.0,104,139,104.0,withdrawn,67601806.60032856,55353040.78060999,66218944.310262665,553.5304078060999
999,22,40.0,104,141,125.0,withdrawn,54529391.86271005,98181096.81137285,53217855.851858646,359.19913467575435
1000,307,20.0,104,156,156.0,completed,40397523.886379816,7463419.10184251,48703209.4910549,373.1709550921255
1001,319,3.0,104,128,128.0,completed,30552558.79452656,1059156.5697980882,30290396.818390414,353.0521899326961
1002,339,90.0,104,165,165.0,completed,32341338.898021523,9837528.205680769,32376046.099995684,109.30586895200854
1003,72,144.0,104,179,104.0,withdrawn,24205178.328333795,66133623.59495998,20006263.772028383,459.26127496499987
1004,135,80.0,104,155,105.0,withdrawn,33494672.07231818,20008224.77080934,29654886.047737733,250.10280963511676
1005,312,27.8,104,128,128.0,completed,15086710.681269994,2408334.3903479367,17128085.952562258,86.63073346575312
1006,300,3.905,104,128,128.0,completed,22106860.671082787,576259.801798833,29706654.936390143,147.56973157460513
1007,61,170.0,105,150,105.0,withdrawn,26105085.135024097,20654208.558701526,32112528.01752663,121.49534446295016
1008,105,150.0,105,153,106.0,withdrawn,23934756.121194676,17696963.31350024,26311914.69516202,117.97975542333494
1009,112,5.8,105,138,128.0,withdrawn,28511637.14877701,16089491.907778505,29926451.408115745,117.86683287356684
1010,59,30.0,105,129,129.0,completed,18191496.88216634,6277680.223030168,23821058.56675133,209.2560074343389
1011,268,26.0,105,140,112.0,withdrawn,33098989.675346922,14595915.792045156,34664605.326879784,561.3813766171214
1012,258,70.0,105,144,105.0,withdrawn,14031009.598381065,29527313.041271593,13656019.435314706,421.81875773245133
1013,226,44.0,105,171,135.0,withdrawn,32335856.670754,22836889.601632334,28226796.7460548,162.43033189352525
1014,346,15.72,105,136,105.0,withdrawn,-6200553.9376502745,2547228.9969016225,-4176456.2558859554,162.0374679962864
1015,22,20.0,105,129,125.0,withdrawn,53620616.41190676,49090548.40568642,53217855.851858646,359.19913467575435
1016,230,20.0,105,173,173.0,completed,34946772.33538736,8694185.578683514,40923715.28864875,434.7092789341757
1017,226,100.0,105,129,106.0,withdrawn,23360842.561149523,16243033.189352525,28226796.7460548,162.43033189352525
1018,276,3.5,105,202,,active,38635041.44163962,7157831.873224268,46249458.533663705,94.48277116029479
1019,129,33.0,105,129,129.0,completed,45667917.909690544,10107009.09028501,41752385.85493217,109.15612208234835
1020,162,60.17,105,144,106.0,withdrawn,5513856.452231987,5580442.596276356,6825302.2449784065,92.74460023726701
1021,121,4.0,106,148,148.0,completed,61300152.248399764,698391.9325819346,59186656.823125266,174.59798314548365
1022,213,36.0,106,160,160.0,completed,61193505.39948499,31808348.42512189,59887257.073632956,94.6113873442055
1023,146,7.5,106,188,133.0,withdrawn,26851314.61414148,13840434.851845462,28677963.842054218,143.96293257846432
1024,393,127.0,106,169,106.0,withdrawn,39672305.05975365,36823644.06592662,40965019.77321109,289.9499532750127
1025,156,245.0,106,203,106.0,withdrawn,21696521.72111494,65321701.191181265,25554836.6810432,266.61918853543375
1026,334,1.82,106,168,129.0,withdrawn,10158859.498125628,367039.13266706443,11743382.818248728,201.66985311377167
1027,86,4.6,106,162,162.0,completed,40373036.41505349,35285825.610268176,39242663.6285703,98.95071679828429
1028,393,20.0,106,130,120.0,withdrawn,40183153.60831284,42622643.13142687,40965019.77321109,289.9499532750127
1029,284,9.4,106,130,130.0,completed,46446181.34575331,13548995.681432722,43209199.32078845,170.64226299033655
1030,4,110.0,106,155,155.0,completed,93090907.32589279,9489541.97229363,92040821.93190154,86.26856338448754
1031,79,5.0,106,203,,active,55655253.719348446,1115378.15261602,54895966.38049435,223.07563052320404
1032,48,20.0,106,131,131.0,completed,11605793.501086177,1989530.25900832,15077225.267582744,99.476512950416
1033,226,30.0,106,130,130.0,completed,23320813.269556466,8802676.051003948,28226796.7460548,162.43033189352525
1034,331,40.0,106,130,106.0,withdrawn,6509113.210007955,13085274.162747407,11014306.171453299,327.1318540686852
1035,308,1.08,106,160,160.0,completed,61741551.11311895,212053.4709645975,57390131.08285864,196.3458064487014
1036,223,10.0,106,163,163.0,completed,51120184.948663846,2592505.0448936233,58028768.659869805,259.2505044893623
1037,339,127.0,107,131,131.0,completed,32696031.464650333,13881845.356905084,32376046.099995684,109.30586895200854
1038,12,20.0,107,132,107.0,withdrawn,-8835138.8633318,8408697.34897905,-10265466.999509867,420.43486744895256
1039,372,100.0,107,131,107.0,withdrawn,37365255.68112298,22695419.69849035,35735589.38962432,226.95419698490352
1040,180,80.0,107,144,107.0,withdrawn,-9277625.846907372,36051051.129753806,-8802464.318174278,450.63813912192256
1041,385,300.0,107,131,107.0,withdrawn,30538881.55261713,134570390.3512327,23611803.874914236,448.56796783744227
1042,3,55.0,107,184,108.0,withdrawn,11569918.249847943,9088252.263435496,13012259.283526435,165.24095024428172
1043,43,70.0,107,156,107.0,withdrawn,-8265487.325687726,13088259.920088347,-10192421.49437332,186.9751417155478
1044,33,4.54,107,175,175.0,completed,48004114.18894236,703819.9498313104,49263425.903462134,155.0264206676895
1045,22,350.0,107,133,107.0,withdrawn,49866162.44852263,125719697.13651402,53217855.851858646,359.19913467575435
1046,61,5.0,107,168,168.0,completed,27361964.16970771,3037383.611573754,32112528.01752663,121.49534446295016
1047,57,73.0,108,163,133.0,withdrawn,32952356.25968378,83399909.11481358,37435335.32394455,107.89121489626594
1048,275,187.5,108,132,132.0,completed,75730145.09617469,15377437.354679633,77646317.0136141,82.01299922495804
1049,242,7.5,108,138,138.0,completed,100679381.42239335,3606731.380076545,93144494.79704212,480.8975173435393
1050,348,72.3,108,139,139.0,completed,29797485.241828907,24365200.234698698,20456966.269943833,94.32907562794695
1051,268,20.0,108,176,176.0,completed,39375173.61550662,18525585.428365007,34664605.326879784,561.3813766171214
1052,317,110.0,108,151,108.0,withdrawn,-31164693.99430993,7818393.3180033825,-33741900.49076439,71.07630289093984
1053,63,15.0,108,132,132.0,completed,43800923.1917938,2886228.546324991,51552038.36454382,192.41523642166607
1054,27,20.0,108,132,108.0,withdrawn,17635669.48415839,7412718.369885005,6930789.193225126,370.63591849425023
1055,174,6.0,109,133,133.0,completed,41612204.38675528,866153.4870670247,42280785.421184495,144.35891451117078
1056,208,18.0,109,133,109.0,withdrawn,-5562508.188759414,7593688.5693400195,-4198260.410762465,421.8715871855566
1057,134,20.0,109,159,159.0,completed,105924330.9409277,2763292.776926278,102768638.18045816,138.16463884631392
1058,254,47.6,109,133,133.0,completed,77510688.9614381,11370801.919024915,79632959.8556182,238.8823932568259
1059,132,2.0,109,134,134.0,completed,54636401.43403669,181659.08173612668,46713819.46265507,90.82954086806335
1060,124,20.0,109,153,114.0,withdrawn,29689193.54032796,10199971.19459312,31904767.64175851,509.99855972965605
1061,378,20.0,109,179,179.0,completed,44375637.832039215,5764584.777550477,48755062.40066102,288.2292388775238
1062,169,15.0,109,187,109.0,withdrawn,-95925.51574023851,2766898.9058132786,-5131781.178314191,184.45992705421858
1063,171,89.44,109,140,140.0,completed,46616125.564294405,21981950.038712993,44113362.22583156,245.7731444399932
1064,33,20.0,110,169,169.0,completed,50455034.450588025,3100528.41335379,49263425.903462134,155.0264206676895
1065,22,30.0,110,143,112.0,withdrawn,52191712.16613156,10775974.04027263,53217855.851858646,359.19913467575435
1066,224,25.0,110,134,122.0,withdrawn,46271282.28171631,26475666.54919168,51366488.21119465,137.86690960379315
1067,224,19.9,110,159,122.0,withdrawn,53297302.85923418,21074630.573156577,51366488.21119465,137.86690960379315
1068,304,500.0,110,148,110.0,withdrawn,86307844.69172485,84123100.50830548,84937854.44511907,168.24620101661097
1069,301,50.0,110,193,110.0,withdrawn,41138924.71012094,18128224.82507899,47467986.026743084,362.5644965015798
1070,174,80.0,110,134,134.0,completed,41662589.97415051,11548713.160893662,42280785.421184495,144.35891451117078
1071,163,20.0,110,141,141.0,completed,69555648.23943345,1946561.5720441977,68215776.6712359,97.32807860220989
1072,152,50.0,110,147,110.0,withdrawn,24549288.037846982,18361366.89014858,25594697.40541339,367.2273378029716
1073,377,20.0,110,148,148.0,completed,38430853.25298923,4566157.867025603,31174353.094844673,228.30789335128011
1074,266,7.99,110,143,143.0,completed,43845340.2798524,720861.9558242469,37737133.98617719,90.22052012819108
1075,325,20.0,111,152,117.0,withdrawn,43948853.5336199,92844534.85541224,50432039.51230646,422.02061297914656
1076,306,16.0,111,163,163.0,completed,34496978.61547928,5354950.393625754,36697829.229233384,334.68439960160964
1077,94,9.0,111,187,126.0,withdrawn,8356983.8259671,3162563.96341364,6063384.1941644475,351.3959959348489
1078,308,165.0,111,188,111.0,withdrawn,67823845.33596379,32397058.064035732,57390131.08285864,196.3458064487014
1079,264,20.0,111,135,111.0,withdrawn,6283416.43477447,1890953.141768514,-678410.054656029,94.5476570884257
1080,166,4.37,111,162,112.0,withdrawn,-377139.72877910134,2092741.7764483204,-2868869.3948384835,478.88827836346
1081,184,4.0,111,138,138.0,completed,52006401.30526248,1113831.5634021673,43410023.46724681,278.45789085054184
1082,190,90.0,111,167,111.0,withdrawn,-13755552.112660388,20451094.56751365,-11780452.901524678,227.234384083485
1083,103,20.0,112,196,,active,54792120.319246136,3343407.6027647336,65822548.35256741,167.17038013823668
1084,275,425.0,112,158,158.0,completed,77679384.46804126,34855524.670607165,77646317.0136141,82.01299922495804
1085,126,3.1,112,177,112.0,withdrawn,-12561769.457679782,1584127.5785528047,-11949719.149147695,511.00889630735634
1086,380,20.0,112,161,161.0,completed,37333501.39152075,1423142.0869777116,32015845.01807808,71.15710434888558
1087,324,3.0,112,137,112.0,withdrawn,-17351800.310056172,288700.0265047148,-18367341.6869214,96.23334216823827
1088,210,20.0,112,169,169.0,completed,69561146.98946698,5660460.071874082,69197686.26802427,283.0230035937041
1089,238,15.9,112,186,121.0,withdrawn,8089397.780885814,4179877.9463266544,232864.25061859406,262.88540542934936
1090,370,6.0,112,136,112.0,withdrawn,-4514494.977904993,2046258.461071304,-1339981.9982907712,341.04307684521734
1091,127,80.0,112,136,112.0,withdrawn,2147098.9051194,7969752.79199137,8130849.654557151,99.62190989989213
1092,315,1.8,112,192,112.0,withdrawn,-9711461.980609795,146976.14434088735,-13363268.392827947,81.65341352271518
1093,303,5.0,113,137,137.0,completed,34688231.74413438,1944107.052765589,33921660.25897732,388.8214105531178
1094,154,20.0,113,137,137.0,completed,18104449.212048706,9616134.607553406,24741500.666372266,480.80673037767025
1095,7,150.0,113,170,113.0,withdrawn,20153744.29234148,43768447.43162004,22773063.297026906,291.78964954413357
1096,396,100.0,113,178,178.0,completed,31778040.238551885,10899078.060808249,33626628.34492706,108.9907806080825
1097,348,5.6,113,137,137.0,completed,22151033.79920482,528242.8235165029,20456966.269943833,94.32907562794695
1098,141,20.0,113,137,137.0,completed,99954777.60717349,7729505.900849248,92746110.55225195,386.4752950424624
1099,264,78.0,113,137,113.0,withdrawn,2470811.3764451155,7374717.252897204,-678410.054656029,94.5476570884257
1100,245,3.0,113,147,118.0,withdrawn,19761186.947070483,60365095.42917392,20169495.37824102,332.04122898335487
1101,394,200.0,113,203,,active,71041209.69562522,22121310.18352298,74444205.12329715,110.6065509176149
1102,80,309.0,113,144,113.0,withdrawn,42195729.411044925,26817864.92652411,36511711.2029342,86.78920688195505
1103,91,8.0,113,146,146.0,completed,54950066.02108899,1225172.63143539,56137077.71204635,153.14657892942375
1104,259,107.0,113,137,137.0,completed,40810642.77344935,10750927.352751004,46492648.87537469,100.47595656776639
1105,112,6.8,114,162,126.0,withdrawn,35123450.481615216,18863542.236705832,29926451.408115745,117.86683287356684
1106,325,50.0,114,158,114.0,withdrawn,46605880.923415825,21101030.648957327,50432039.51230646,422.02061297914656
1107,213,300.2,114,138,114.0,withdrawn,55331085.57351901,28402338.48073049,59887257.073632956,94.6113873442055
1108,206,160.0,114,138,114.0,withdrawn,25353120.13312107,17110348.12169542,24528781.401874043,106.93967576059637
1109,123,10.0,114,173,114.0,withdrawn,-6114996.692667803,921004.1226370498,-4722439.104468127,92.10041226370498
1110,43,36.0,114,148,114.0,withdrawn,-9601862.32750753,6731105.101759721,-10192421.49437332,186.9751417155478
1111,342,20.0,114,180,114.0,withdrawn,-9810772.084681753,1696711.3955590094,-9518452.689086763,84.83556977795047
1112,80,12.0,114,138,138.0,completed,34450252.43373531,1041470.4825834606,36511711.2029342,86.78920688195505
1113,196,8.0,114,138,138.0,completed,63489287.292998165,1154031.7825550532,64563268.54381643,144.25397281938166
1114,226,50.0,114,211,125.0,withdrawn,19468319.59109101,14671126.751673248,28226796.7460548,162.43033189352525
1115,182,9.0,114,146,119.0,withdrawn,72178780.7734618,75086399.81889746,66218944.310262665,553.5304078060999
1116,318,83.2592,114,185,114.0,withdrawn,26580588.839888085,14589767.083491467,29146861.567927185,175.2330923608618
1117,1,500.0,114,138,114.0,withdrawn,19886883.909792468,184525788.17968738,18144688.456887275,369.05157635937474
1118,156,50.0,115,140,117.0,withdrawn,24655048.86041988,13330959.426771687,25554836.6810432,266.61918853543375
1119,54,45.0,115,139,139.0,completed,81405884.38261,15207571.798070911,78491201.04827529,337.94603995713135
1120,133,300.0,115,199,115.0,withdrawn,46163214.39878914,142185587.33534545,51447200.260829486,473.9519577844848
1121,299,45.0,115,173,169.0,withdrawn,45551134.2009348,98539706.54223476,43257248.6404148,285.62233780357906
1122,21,150.0,115,161,115.0,withdrawn,56188327.85663851,48397582.46630373,48098773.85481677,322.6505497753582
1123,172,54.0,115,151,132.0,withdrawn,51128181.1558263,236977380.48057768,48901881.84557877,188.9771774167286
1124,235,90.0,115,144,144.0,completed,60540045.30964879,12452407.3094379,63021016.28507917,138.36008121597666
1125,121,110.0,115,139,139.0,completed,63677335.81997197,19205778.1460032,59186656.823125266,174.59798314548365
1126,324,5.0,115,139,115.0,withdrawn,-21211213.556704666,481166.71084119135,-18367341.6869214,96.23334216823827
1127,1,264.0,115,139,115.0,withdrawn,19969268.748630133,97429616.15887493,18144688.456887275,369.05157635937474
1128,162,20.0,115,139,139.0,completed,15704657.808233278,7435334.601021696,6825302.2449784065,92.74460023726701
1129,337,20.0,115,139,139.0,completed,53577923.795832194,3041769.7690638043,55998065.12831995,152.08848845319022
1130,56,9.9,115,168,168.0,completed,61926741.45500107,1250221.5838883836,59983408.31186223,126.28500847357408
1131,84,74.715,115,174,174.0,completed,93005806.57621822,7470030.321731751,85087735.26003355,99.98032954201634
1132,253,210.0,115,139,115.0,withdrawn,41102018.07679419,25427980.386456624,37268564.09380432,121.08562088788868
1133,79,50.0,116,150,150.0,completed,54476292.09336328,11153781.526160203,54895966.38049435,223.07563052320404
1134,176,148.0,116,152,117.0,withdrawn,77254434.14586222,42785457.44393482,65650847.747766994,289.09092867523526
1135,163,20.0,116,141,141.0,completed,72974831.70951638,1946561.5720441977,68215776.6712359,97.32807860220989
1136,348,186.0,116,222,116.0,withdrawn,23543440.46427678,17545208.066798132,20456966.269943833,94.32907562794695
1137,156,100.0,116,186,116.0,withdrawn,25300247.29901087,26661918.853543375,25554836.6810432,266.61918853543375
1138,72,6.8,116,141,141.0,completed,21094259.037679225,3122976.669761999,20006263.772028383,459.26127496499987
1139,269,150.0,116,140,116.0,withdrawn,-12958710.644888438,15868537.936683996,-21510368.93344631,105.79025291122663
