project_id,poi_id,mw,t_entry,t_cod,t_exit,status,H_base,U_final,poi_mu,poi_c_per_kw
878,228,15.0,86,128,128.0,completed,16361904.399645044,1117472.932110529,13295164.233980505,74.49819547403527
879,72,53.0,86,166,86.0,withdrawn,18348767.32528479,24340847.573144995,20006263.772028383,459.26127496499987
880,372,100.0,86,115,86.0,withdrawn,32206790.59975803,22695419.69849035,35735589.38962432,226.95419698490352
881,152,160.0,86,110,86.0,withdrawn,31685888.3323901,58756374.04847545,25594697.40541339,367.2273378029716
882,84,73.4,86,110,110.0,completed,92585250.77532318,7338556.188383999,85087735.26003355,99.98032954201634
883,33,450.0,86,114,86.0,withdrawn,49265096.405244164,69761889.30046028,49263425.903462134,155.0264206676895
884,12,70.0,86,110,86.0,withdrawn,-5170517.094809135,29430440.72142668,-10265466.999509867,420.43486744895256
885,247,500.0,86,110,86.0,withdrawn,53815602.11472491,172181912.9062334,47747456.21191339,344.3638258124668
886,264,100.0,86,141,86.0,withdrawn,-743670.6728065765,9454765.70884257,-678410.054656029,94.5476570884257
887,254,3.0,86,142,142.0,completed,77584105.87713334,716647.1797704777,79632959.8556182,238.8823932568259
888,125,50.0,86,165,165.0,completed,53905597.35461362,9631513.458956808,53550722.57448727,192.63026917913615
889,312,30.0,86,110,86.0,withdrawn,11310082.076399345,2598922.0039725937,17128085.952562258,86.63073346575312
890,292,10.0,87,112,112.0,completed,50049284.31889592,864701.3401433064,43069936.602331206,86.47013401433064
891,127,150.0,87,120,87.0,withdrawn,12131222.497626312,14943286.484983819,8130849.654557151,99.62190989989213
892,378,900.0,87,144,87.0,withdrawn,45429221.54724691,259406314.98977143,48755062.40066102,288.2292388775238
893,337,25.0,87,155,155.0,completed,56067553.212588705,3802212.2113297554,55998065.12831995,152.08848845319022
894,195,19.6,87,134,88.0,withdrawn,1296267.3597443316,5313660.027194353,-245485.72369525788,271.10510342828326
895,168,75.0,88,119,88.0,withdrawn,49569421.177249745,23951743.164141092,45121377.19089272,319.3565755218812
896,213,45.0,88,128,128.0,completed,55542857.280577764,4257512.430489247,59887257.073632956,94.6113873442055
897,185,59.6,88,134,109.0,withdrawn,16425643.865468936,7916077.09609259,12104413.067589056,132.82008550490923
898,174,4.915,88,137,137.0,completed,45038136.509078145,709524.0648224044,42280785.421184495,144.35891451117078
899,130,100.0,88,146,146.0,completed,43917412.881882325,11993187.334825935,45299289.55316885,119.93187334825934
900,172,5.0,88,112,112.0,completed,45604138.78272346,944885.8870836431,48901881.84557877,188.9771774167286
901,79,4.0,88,152,152.0,completed,60616313.85541595,892302.5220928162,54895966.38049435,223.07563052320404
902,82,155.0,88,141,88.0,withdrawn,7955440.193843598,39464633.08391587,1840097.4170362817,254.61053602526368
903,266,440.0,88,142,88.0,withdrawn,44016219.993084945,39697028.85640407,37737133.98617719,90.22052012819108
904,199,20.0,89,163,163.0,completed,19863395.688853167,1842554.3680680809,22708609.62586289,92.12771840340405
905,302,158.0,89,113,89.0,withdrawn,-16314917.409436822,62834686.37759206,-17679808.6832422,397.6878884657725
906,143,4.95,89,137,133.0,withdrawn,16173791.835375685,927673.9623171202,16692865.464948108,187.4088812761859
907,247,940.0,89,158,89.0,withdrawn,43973246.87486588,323701996.26371884,47747456.21191339,344.3638258124668
908,380,2.25,89,150,150.0,completed,33508904.75570777,160103.48478499256,32015845.01807808,71.15710434888558
909,275,300.0,89,135,135.0,completed,75665240.60251416,24603899.76748741,77646317.0136141,82.01299922495804
910,266,127.5,90,135,102.0,withdrawn,35569020.79246048,11503116.316344364,37737133.98617719,90.22052012819108
911,275,100.0,90,132,132.0,completed,87452725.3572924,8201299.922495804,77646317.0136141,82.01299922495804
912,115,73.4,90,114,91.0,withdrawn,59586022.5249248,32770148.070195872,64760339.0823436,446.45978297269573
913,206,541.0,90,121,90.0,withdrawn,28133272.201758027,57854364.58648264,24528781.401874043,106.93967576059637
914,91,3.0,91,121,121.0,completed,54806858.36255177,459439.7367882713,56137077.71204635,153.14657892942375
915,139,125.0,91,139,93.0,withdrawn,27014806.55935079,13078049.936330732,21832115.201344796,104.62439949064586
916,250,4.14,91,169,169.0,completed,68890424.31079572,483372.76804646396,71679531.26772606,116.7567072576
917,338,205.0,91,137,99.0,withdrawn,38371358.14929929,22914908.25587027,40923884.71798115,111.78004027253792
918,80,134.5,91,115,115.0,completed,35644818.387678966,11673148.325622955,36511711.2029342,86.78920688195505
919,121,89.44,91,163,163.0,completed,58464039.52624555,15616043.612532057,59186656.823125266,174.59798314548365
920,64,3.0,91,137,137.0,completed,47815141.0777952,1552598.854139323,51256225.1394591,517.5329513797743
921,397,12.5,91,115,115.0,completed,60773791.3883458,2129668.2757579684,63317245.51298972,170.37346206063745
922,7,26.7,91,125,94.0,withdrawn,27071984.425462592,7790783.642828367,22773063.297026906,291.78964954413357
923,68,135.0,91,115,91.0,withdrawn,23501596.25686687,16165735.293069236,25626382.753771614,119.74618735606842
924,112,25.0,92,116,116.0,completed,32073100.83434956,2946670.821839171,29926451.408115745,117.86683287356684
925,284,400.0,92,116,92.0,withdrawn,40858395.206712924,68256905.19613461,43209199.32078845,170.64226299033655
926,226,19.9,92,116,96.0,withdrawn,19563310.811687186,3232363.604681152,28226796.7460548,162.43033189352525
927,284,30.0,92,116,116.0,completed,41247928.19522927,5119267.889710097,43209199.32078845,170.64226299033655
928,269,150.0,92,144,92.0,withdrawn,-23032620.10710985,15868537.936683996,-21510368.93344631,105.79025291122663
929,362,30.0,92,146,92.0,withdrawn,8445441.22530526,11842692.800430957,5913155.005193223,394.75642668103194
930,259,150.0,92,116,116.0,completed,47084925.582259774,15071393.485164957,46492648.87537469,100.47595656776639
931,313,20.0,92,128,128.0,completed,64733997.43396351,1951399.445168252,67800631.55549785,97.5699722584126
932,187,12.0,92,116,116.0,completed,73043019.47534029,1819142.83300524,71934840.85425088,151.59523608377
933,264,10.0,93,117,93.0,withdrawn,13315883.310989054,945476.570884257,-678410.054656029,94.5476570884257
934,393,9.8,93,132,132.0,completed,41331465.75270104,2841509.5420951247,40965019.77321109,289.9499532750127
935,98,450.0,93,117,93.0,withdrawn,45570416.26603254,204318968.05572703,50356760.958926596,454.042151234949
936,93,100.0,93,139,93.0,withdrawn,16378398.11274428,34253254.95487491,18464577.6923296,342.5325495487491
937,164,10.0,93,117,117.0,completed,58402850.705104195,2629291.2583026807,66140874.004296824,262.92912583026805
938,202,580.0,93,118,93.0,withdrawn,45708117.82219728,160015001.058302,41397671.25260557,275.88793285914136
939,318,20.0,93,171,171.0,completed,35568719.97394579,3504661.8472172357,29146861.567927185,175.2330923608618
940,397,100.0,93,139,139.0,completed,66689036.777608514,17037346.206063747,63317245.51298972,170.37346206063745
941,237,20.0,94,151,151.0,completed,46115773.23621992,3915280.030066079,44014791.94142103,195.76400150330394
942,123,80.0,94,145,94.0,withdrawn,-10244748.013378901,7368032.981096398,-4722439.104468127,92.10041226370498
943,187,15.0,94,118,118.0,completed,77510566.53116709,2273928.5412565502,71934840.85425088,151.59523608377
944,346,250.0,94,134,94.0,withdrawn,-3744643.623993088,40509366.9990716,-4176456.2558859554,162.0374679962864
945,43,3.0,94,118,94.0,withdrawn,-12390346.50756235,560925.4251466434,-10192421.49437332,186.9751417155478
946,155,20.0,94,118,118.0,completed,30125310.428656694,3516823.0322197033,28650933.048805475,175.84115161098515
947,207,250.0,94,118,94.0,withdrawn,87965274.2930669,88910092.07745357,90743296.03523871,355.6403683098143
948,158,140.0,94,133,94.0,withdrawn,-8014857.838249187,77745104.63845406,-8330227.580224578,555.3221759889576
949,182,32.0,94,149,149.0,completed,66559027.6943893,17712973.049795195,66218944.310262665,553.5304078060999
950,278,100.0,94,118,118.0,completed,42897223.107478276,12434385.40192324,37864610.92559695,124.34385401923238
951,259,149.0,94,118,118.0,completed,47608020.80390152,14970917.528597193,46492648.87537469,100.47595656776639
952,217,55.0,95,119,119.0,completed,26550626.717546508,5939355.529263168,29764779.3240098,107.9882823502394
953,367,155.0,95,122,95.0,withdrawn,32781349.59550991,30116069.68127784,29501605.11834161,194.29722375017963
954,212,7.5,95,139,139.0,completed,83361431.96472526,941348.7135876048,90731840.26389934,125.51316181168065
955,224,5.0,95,119,119.0,completed,49734510.01324001,689334.5480189658,51366488.21119465,137.86690960379315
956,255,19.8,95,163,163.0,completed,44794396.7373408,3285490.5358594134,43932985.56776567,165.9338654474451
957,189,100.0,95,119,119.0,completed,50986703.900814086,16359958.432227591,46555312.225265615,163.59958432227592
958,224,20.0,95,120,120.0,completed,49144465.68536274,2757338.192075863,51366488.21119465,137.86690960379315
959,292,20.0,95,144,144.0,completed,47566084.51218562,1729402.6802866128,43069936.602331206,86.47013401433064
960,368,100.0,95,134,134.0,completed,40930804.263592035,12168286.093523126,43537717.138420075,121.68286093523126
961,374,19.9,95,127,95.0,withdrawn,-17068841.091301363,2474773.74768316,-20354684.276075073,124.36048983332464
962,259,50.0,95,154,154.0,completed,53221300.9083461,5023797.828388319,46492648.87537469,100.47595656776639
963,361,20.0,96,151,130.0,withdrawn,17149654.21214487,4443171.532317347,19129670.90071358,222.15857661586733
964,139,6.0,96,120,120.0,completed,14486936.942764599,627746.3969438752,21832115.201344796,104.62439949064586
965,288,100.0,96,133,96.0,withdrawn,15283589.707015658,27427544.298280213,19436496.183361173,274.27544298280213
966,308,22.0,96,159,159.0,completed,59234298.93557945,4319607.7418714315,57390131.08285864,196.3458064487014
967,391,900.0,96,144,96.0,withdrawn,43390176.49927631,214909567.0883771,46313460.4744898,238.78840787597454
968,10,20.0,96,120,96.0,withdrawn,-30230506.162405398,2054717.4390057006,-31292708.372980047,102.73587195028503
969,109,3.8,96,145,145.0,completed,44869870.75729086,544725.1166352242,45098850.51839029,143.34871490400639
970,178,9.7,96,120,120.0,completed,27331819.614031777,748562.833666802,27064036.12905795,77.1714261512167
971,313,17.0,96,142,142.0,completed,69766047.91553606,1658689.5283930143,67800631.55549785,97.5699722584126
972,282,100.0,96,162,96.0,withdrawn,61711443.75041936,39802499.59421367,56951464.472705,398.02499594213674
973,33,20.0,96,145,145.0,completed,49196838.956796974,3100528.41335379,49263425.903462134,155.0264206676895
974,339,540.0,96,160,96.0,withdrawn,28207594.014055602,59025169.23408461,32376046.099995684,109.30586895200854
975,260,18.8,97,122,122.0,completed,60041684.80146215,1355710.306123504,59713831.06163288,72.11225032571829
976,197,100.0,97,121,104.0,withdrawn,34479366.18831537,16530776.397001734,26900380.612589244,165.30776397001733
977,64,6.0,97,121,121.0,completed,53514915.99656642,3105197.708278646,51256225.1394591,517.5329513797743
978,251,49.9,97,173,173.0,completed,30315486.08376144,13465193.061165681,32144752.70555408,269.8435483199535
979,118,20.0,97,121,121.0,completed,23667432.60982035,3921638.296835454,34443805.12876973,196.08191484177271
980,144,100.0,97,163,163.0,completed,51694876.82080125,9743906.498029768,57898257.55698997,97.43906498029769
981,339,11.0,97,134,134.0,completed,31314598.60933028,1202364.558472094,32376046.099995684,109.30586895200854
982,88,12.0,97,121,101.0,withdrawn,18875962.46998143,2856317.790511541,25135678.703265153,238.02648254262843
983,134,300.0,98,147,147.0,completed,101764898.64245321,41449391.65389418,102768638.18045816,138.16463884631392
984,276,42.0,98,122,122.0,completed,52867991.6990791,3968276.388732381,46249458.533663705,94.48277116029479
985,375,20.0,98,147,147.0,completed,45132134.03264148,4184307.1190427397,43643164.4950395,209.215355952137
986,229,19.9,98,122,98.0,withdrawn,-12801980.629446087,3234943.4935432854,-5886581.211446449,162.55997454991385
987,10,200.0,98,155,98.0,withdrawn,-27099153.237386063,20547174.39005701,-31292708.372980047,102.73587195028503
988,14,1.05,98,167,101.0,withdrawn,8893980.047350403,115670.12736631409,5116025.6425474305,110.16202606315628
989,99,50.0,98,139,139.0,completed,46743524.07471741,4370278.785498214,53846376.74834205,87.4055757099643
990,3,8.44,98,162,98.0,withdrawn,15523241.870680975,1394633.6200617377,13012259.283526435,165.24095024428172
991,63,49.9,98,156,156.0,completed,56937687.498905,9601520.297441136,51552038.36454382,192.41523642166607
992,21,300.0,98,124,98.0,withdrawn,39135487.75841197,96795164.93260746,48098773.85481677,322.6505497753582
993,59,12.0,99,157,99.0,withdrawn,17628770.431354955,2511072.0892120665,23821058.56675133,209.2560074343389
994,109,1500.0,99,123,99.0,withdrawn,43066561.34368021,215023072.35600957,45098850.51839029,143.34871490400639
995,136,11.0,99,135,99.0,withdrawn,18323129.33220462,2045573.1451649792,15052930.909537623,185.9611950149981
996,118,10.3,99,123,123.0,completed,36760953.43505254,2019643.722870259,34443805.12876973,196.08191484177271
997,108,15.0,99,130,103.0,withdrawn,15283803.761586703,6513453.883981927,18122151.196413465,434.2302589321285
998,374,174.8,99,123,99.0,withdrawn,-15434491.276100881,21738213.622865148,-20354684.276075073,124.36048983332464
999,213,100.0,99,138,138.0,completed,61855599.272111185,9461138.734420551,59887257.073632956,94.6113873442055
1000,18,500.0,99,158,99.0,withdrawn,48268617.20757989,77820050.18787543,45274564.42252188,155.64010037575085
1001,374,7.0,99,123,99.0,withdrawn,-23972044.999528833,870523.4288332724,-20354684.276075073,124.36048983332464
1002,125,60.0,100,151,151.0,completed,59215086.67406717,11557816.150748169,53550722.57448727,192.63026917913615
1003,337,70.0,100,124,124.0,completed,59955311.78342889,10646194.191723317,55998065.12831995,152.08848845319022
1004,129,90.0,100,124,124.0,completed,38470726.6979782,9824050.98741135,41752385.85493217,109.15612208234835
1005,57,64.0,100,184,,active,40526693.277070224,6905037.75336102,37435335.32394455,107.89121489626594
1006,187,16.0,100,124,124.0,completed,68737457.13336739,2425523.77734032,71934840.85425088,151.59523608377
1007,242,42.0,100,124,124.0,completed,92793204.3151359,20197695.72842865,93144494.79704212,480.8975173435393
1008,118,67.0,100,141,141.0,completed,35738939.93676224,13137488.294398772,34443805.12876973,196.08191484177271
1009,361,30.43,100,124,124.0,completed,27569684.628436867,6760285.486420843,19129670.90071358,222.15857661586733
1010,24,150.0,100,146,146.0,completed,50063748.01082757,13225884.885471417,48988509.26540416,88.17256590314277
1011,47,520.0,101,125,101.0,withdrawn,71301861.75860406,48435210.39740978,72919816.4284812,93.1446353796342
1012,22,62.5,101,132,132.0,completed,53763080.09816009,22449945.917234648,53217855.851858646,359.19913467575435
1013,123,100.0,101,126,101.0,withdrawn,2325171.755394011,9210041.226370499,-4722439.104468127,92.10041226370498
1014,94,15.0,101,127,101.0,withdrawn,2260655.714074965,5270939.939022734,6063384.1941644475,351.3959959348489
1015,382,30.0,101,132,101.0,withdrawn,-27534316.5958144,13575914.96455412,-23608582.710471846,452.5304988184707
1016,292,2.82,101,184,,active,47412426.063099205,243845.7779204124,43069936.602331206,86.47013401433064
1017,276,5.8,101,125,125.0,completed,47146777.64494817,548000.0727297098,46249458.533663705,94.48277116029479
1018,195,2.0,102,139,139.0,completed,5509385.587657596,542210.2068565665,-245485.72369525788,271.10510342828326
1019,342,7.0,102,180,102.0,withdrawn,-12678458.667630272,593848.9884456532,-9518452.689086763,84.83556977795047
1020,103,20.0,102,180,,active,63314969.335696965,3343407.6027647336,65822548.35256741,167.17038013823668
1021,57,20.0,102,126,126.0,completed,37780390.61374298,2157824.2979253186,37435335.32394455,107.89121489626594
1022,348,20.0,102,170,116.0,withdrawn,16228083.578173159,1886581.512558939,20456966.269943833,94.32907562794695
1023,342,115.0,102,126,102.0,withdrawn,-14175677.885462342,9756090.524464304,-9518452.689086763,84.83556977795047
1024,337,50.0,102,142,142.0,completed,54609497.26659571,7604424.422659511,55998065.12831995,152.08848845319022
1025,118,235.0,102,178,102.0,withdrawn,33467594.347699888,46079249.987816595,34443805.12876973,196.08191484177271
1026,313,20.0,102,151,151.0,completed,70806501.99884704,1951399.445168252,67800631.55549785,97.5699722584126
1027,112,1.5,102,126,126.0,completed,26339599.83043216,176800.24931035025,29926451.408115745,117.86683287356684
1028,312,70.0,103,140,104.0,withdrawn,13777609.33246123,6064151.342602719,17128085.952562258,86.63073346575312
1029,174,120.0,103,136,136.0,completed,41208337.15016004,17323069.741340492,42280785.421184495,144.35891451117078
1030,324,85.0,103,150,103.0,withdrawn,-20776958.93995267,8179834.084300253,-18367341.6869214,96.23334216823827
1031,147,8.0,103,157,157.0,completed,51208068.03999348,630096.0814127089,49056821.79786233,78.7620101765886
1032,252,18.1,103,145,145.0,completed,94047877.86084343,2339419.3045692015,92489727.32593298,129.24968533531498
1033,212,200.0,103,127,127.0,completed,93740116.60885507,25102632.36233613,90731840.26389934,125.51316181168065
1034,67,40.0,103,127,127.0,completed,74394522.93574503,3571561.992829663,71233620.03090759,89.28904982074158
1035,131,220.0,104,169,169.0,completed,83689078.1388076,16622931.333196495,81487370.19058278,75.5587787872568
1036,184,20.0,104,159,159.0,completed,45116054.75545597,5569157.817010837,43410023.46724681,278.45789085054184
1037,112,180.0,104,128,111.0,withdrawn,30465243.214728177,21216029.91724203,29926451.408115745,117.86683287356684
1038,160,20.0,104,128,128.0,completed,23142158.177647278,1614725.0985463653,25507836.87143597,80.73625492731826
1039,368,550.0,104,158,104.0,withdrawn,41645809.99873062,66925573.51437719,43537717.138420075,121.68286093523126
1040,123,64.0,104,128,104.0,withdrawn,-7764991.989354379,5894426.384877119,-4722439.104468127,92.10041226370498
1041,151,4.0,104,128,128.0,completed,39768163.085939325,1344342.6343288692,46654441.554932766,336.0856585822173
1042,53,43.0,105,129,129.0,completed,38719608.43434243,3747008.429218586,34036543.45391469,87.13973091206014
1043,307,200.0,105,129,105.0,withdrawn,48395195.525505856,74634191.0184251,48703209.4910549,373.1709550921255
1044,96,12.5,105,129,129.0,completed,33965912.97218653,6235154.540422921,36337040.67054751,498.81236323383365
1045,313,148.0,105,154,154.0,completed,69865855.82978402,14440355.894245066,67800631.55549785,97.5699722584126
1046,396,1000.0,105,129,105.0,withdrawn,32201780.6633944,108990780.6080825,33626628.34492706,108.9907806080825
1047,60,20.0,105,146,146.0,completed,36177049.96153921,3745519.2256381796,33761029.06121043,187.275961281909
1048,36,20.0,105,131,131.0,completed,68509029.00143422,3214839.453670259,66924520.80495109,160.74197268351296
1049,308,15.0,105,133,133.0,completed,53444243.18807004,2945187.0967305214,57390131.08285864,196.3458064487014
1050,313,18.0,105,142,142.0,completed,62814821.71156884,1756259.5006514268,67800631.55549785,97.5699722584126
1051,260,120.0,105,139,139.0,completed,58494749.086974196,8653470.039086195,59713831.06163288,72.11225032571829
1052,176,70.0,105,146,146.0,completed,67550826.30255312,20236365.00726647,65650847.747766994,289.09092867523526
1053,340,52.5,105,187,,active,76271402.9629545,17668342.042439565,69096258.12331724,336.53984842742034
1054,256,100.0,105,129,129.0,completed,54792067.46506839,11170308.41535856,59074014.3312362,111.7030841535856
1055,342,16.5,105,142,105.0,withdrawn,-13315646.935845766,1399786.9013361828,-9518452.689086763,84.83556977795047
1056,133,6.0,105,174,174.0,completed,55568026.3252128,2843711.7467069086,51447200.260829486,473.9519577844848
1057,136,250.0,105,154,105.0,withdrawn,16023944.264916677,46490298.75374953,15052930.909537623,185.9611950149981
1058,118,100.0,106,186,136.0,withdrawn,33242683.74968401,19608191.48417727,34443805.12876973,196.08191484177271
1059,376,20.0,106,152,152.0,completed,66657302.15291631,2724751.8328952584,64740550.13219108,136.23759164476292
1060,365,300.2,106,183,106.0,withdrawn,-2450741.253526582,23612673.82394031,-4677457.519956044,78.65647509640343
1061,284,1025.0,106,157,106.0,withdrawn,45437710.034603655,174908319.56509495,43209199.32078845,170.64226299033655
1062,57,75.0,106,130,130.0,completed,39903398.869827636,8091841.1172199445,37435335.32394455,107.89121489626594
1063,377,20.0,106,159,159.0,completed,22175492.5261753,4566157.867025603,31174353.094844673,228.30789335128011
1064,68,8.0,106,130,130.0,completed,29243686.21516101,957969.4988485473,25626382.753771614,119.74618735606842
1065,7,8.8,107,187,115.0,withdrawn,25812532.668315243,2567748.915988376,22773063.297026906,291.78964954413357
1066,254,55.0,107,131,131.0,completed,78154521.2462394,13138531.629125426,79632959.8556182,238.8823932568259
1067,140,2.5,107,131,131.0,completed,12823225.037057903,1374676.3425068413,9190074.511128811,549.8705370027366
1068,206,16.0,107,193,,active,21580341.832379695,1711034.812169542,24528781.401874043,106.93967576059637
1069,342,64.6,107,163,107.0,withdrawn,-10774881.614412507,5480377.8076556,-9518452.689086763,84.83556977795047
1070,144,20.0,107,155,155.0,completed,50437215.56164891,1948781.2996059537,57898257.55698997,97.43906498029769
1071,93,2.0,107,157,157.0,completed,17099475.396587193,685065.0990974982,18464577.6923296,342.5325495487491
1072,118,50.0,107,143,143.0,completed,29956353.123705987,9804095.742088635,34443805.12876973,196.08191484177271
1073,13,5.0,107,131,107.0,withdrawn,-19027776.2983195,2348921.092997275,-21244594.448790185,469.78421859945496
1074,275,100.0,108,132,132.0,completed,82111208.46506615,8201299.922495804,77646317.0136141,82.01299922495804
1075,126,20.0,108,153,108.0,withdrawn,-14672706.44318791,10220177.926147128,-11949719.149147695,511.00889630735634
1076,380,20.0,108,139,109.0,withdrawn,23685431.989755813,1423142.0869777116,32015845.01807808,71.15710434888558
1077,324,20.0,108,171,108.0,withdrawn,-16915149.95215506,1924666.8433647654,-18367341.6869214,96.23334216823827
1078,210,5.8,108,145,145.0,completed,69818657.0588324,1641533.4208434839,69197686.26802427,283.0230035937041
1079,238,1500.0,108,209,108.0,withdrawn,-3768789.879556714,394328108.144024,232864.25061859406,262.88540542934936
1080,125,20.0,109,144,144.0,completed,57860844.035729006,3852605.383582723,53550722.57448727,192.63026917913615
1081,73,2.9,109,199,,active,70785313.82398008,1581356.2267899655,75501757.72840127,545.2952506172295
1082,259,200.1,109,133,111.0,withdrawn,43603360.13852121,20105238.909210052,46492648.87537469,100.47595656776639
1083,71,32.16,109,149,149.0,completed,36347458.643768325,14026735.695008472,35583882.90286389,436.15471688459183
1084,283,5.0,109,133,115.0,withdrawn,91428.05929014507,511466.0787686435,674924.5778615209,102.2932157537287
1085,171,4.0,109,173,173.0,completed,53298361.17080143,983092.5777599728,44113362.22583156,245.7731444399932
1086,375,600.0,109,133,109.0,withdrawn,36743495.64930318,125529213.57128221,43643164.4950395,209.215355952137
1087,99,3.8,109,189,,active,52314065.565019436,332141.1876978643,53846376.74834205,87.4055757099643
1088,184,19.9,109,173,173.0,completed,46554745.90067584,5541312.027925782,43410023.46724681,278.45789085054184
1089,13,205.0,110,165,110.0,withdrawn,-20590585.168001465,96305764.81288826,-21244594.448790185,469.78421859945496
1090,382,50.0,110,134,110.0,withdrawn,-22839406.986954693,22626524.940923534,-23608582.710471846,452.5304988184707
1091,246,20.0,110,160,160.0,completed,33028898.066562008,6916961.922907137,26861374.712011706,345.84809614535686
1092,380,20.0,110,136,136.0,completed,29643177.417903632,1423142.0869777116,32015845.01807808,71.15710434888558
1093,182,50.0,110,189,,active,66681978.822152264,27676520.390304994,66218944.310262665,553.5304078060999
1094,313,50.0,110,178,178.0,completed,64350702.07445046,4878498.61292063,67800631.55549785,97.5699722584126
1095,380,16.7,110,180,,active,26026981.658816777,1188323.6426263892,32015845.01807808,71.15710434888558
1096,109,100.0,110,149,149.0,completed,46214182.06684206,14334871.490400638,45098850.51839029,143.34871490400639
1097,148,20.0,111,186,112.0,withdrawn,5103722.318692492,2885325.8492396665,2702943.2942077513,144.26629246198334
1098,159,4.0,111,141,141.0,completed,61251261.62979191,508059.3264057501,56550001.26030335,127.01483160143754
1099,328,2.0,111,170,170.0,completed,59511644.231534526,774379.5466661688,59536993.732702896,387.1897733330844
1100,152,150.0,111,179,111.0,withdrawn,24190562.015508343,55084100.67044574,25594697.40541339,367.2273378029716
1101,40,645.0,111,172,111.0,withdrawn,59024033.92808206,106840818.65902635,61121820.31136069,165.64468009151372
1102,57,250.0,111,149,111.0,withdrawn,36505493.44458588,26972803.724066485,37435335.32394455,107.89121489626594
1103,57,200.0,111,168,111.0,withdrawn,38786021.634990335,21578242.979253188,37435335.32394455,107.89121489626594
1104,229,105.9,111,187,111.0,withdrawn,-4561606.431256181,17215101.304835875,-5886581.211446449,162.55997454991385
1105,198,20.0,111,159,159.0,completed,35735718.58642324,3531859.5473404177,29898262.12378913,176.59297736702086
1106,108,20.0,111,172,127.0,withdrawn,17340494.085638896,8684605.178642571,18122151.196413465,434.2302589321285
1107,81,4.8,111,148,148.0,completed,44782219.71336186,1963733.4568313295,41261157.50651902,409.1111368398603
1108,368,1000.0,111,164,111.0,withdrawn,39867075.725578286,121682860.93523127,43537717.138420075,121.68286093523126
1109,225,462.0,111,170,111.0,withdrawn,48466497.56665358,247561909.9515981,53637472.66312457,535.8482899385241
1110,336,60.0,111,135,135.0,completed,32408900.285288375,11149946.534350868,28477504.42497875,185.83244223918115
1111,156,150.0,112,136,112.0,withdrawn,20577729.7024445,39992878.280315064,25554836.6810432,266.61918853543375
1112,182,500.0,112,136,112.0,withdrawn,65055426.29447858,276765203.90304995,66218944.310262665,553.5304078060999
1113,397,100.0,112,162,162.0,completed,59529202.58679977,17037346.206063747,63317245.51298972,170.37346206063745
1114,150,432.0,112,146,112.0,withdrawn,78340602.83544166,111355830.99311116,82823870.19329381,257.7681272988684
1115,367,14.25,112,190,,active,25154779.624960452,2768735.43844006,29501605.11834161,194.29722375017963
1116,289,4.95,112,136,112.0,withdrawn,5561601.767660927,2741305.0547633986,8207466.828456392,553.7990009623027
1117,160,52.1,112,149,149.0,completed,26269258.359908678,4206358.881713281,25507836.87143597,80.73625492731826
1118,365,3.0,112,136,112.0,withdrawn,-6080006.4966462795,235969.42528921028,-4677457.519956044,78.65647509640343
1119,67,20.0,112,136,136.0,completed,72272532.55105752,1785780.9964148316,71233620.03090759,89.28904982074158
1120,315,10.0,113,193,113.0,withdrawn,-10149212.454447014,816534.1352271519,-13363268.392827947,81.65341352271518
1121,6,4.0,113,137,137.0,completed,54962564.901861854,643470.4666242957,57168976.36011846,160.86761665607392
1122,250,284.0,113,141,141.0,completed,75514724.85681288,33158904.8611584,71679531.26772606,116.7567072576
1123,156,3.8,113,141,141.0,completed,28522520.33969542,1013152.9164346482,25554836.6810432,266.61918853543375
1124,374,32.0,113,137,113.0,withdrawn,-20799768.541801088,3979535.6746663884,-20354684.276075073,124.36048983332464
1125,368,44.0,113,146,146.0,completed,41723715.09159548,5354045.881150176,43537717.138420075,121.68286093523126
1126,313,288.0,113,172,172.0,completed,72905533.58729729,28100152.01042283,67800631.55549785,97.5699722584126
1127,163,37.0,113,189,,active,71535710.58235851,3601138.908281766,68215776.6712359,97.32807860220989
1128,162,360.0,113,182,113.0,withdrawn,13395257.561503796,33388056.085416123,6825302.2449784065,92.74460023726701
1129,7,250.0,113,137,113.0,withdrawn,15801965.295875205,72947412.38603339,22773063.297026906,291.78964954413357
1130,385,20.0,114,169,114.0,withdrawn,16747773.391608275,8971359.356748845,23611803.874914236,448.56796783744227
1131,368,50.0,114,138,138.0,completed,45626883.96530266,6084143.046761563,43537717.138420075,121.68286093523126
1132,150,120.0,114,138,138.0,completed,88729194.23018007,30932175.27586421,82823870.19329381,257.7681272988684
1133,342,50.0,114,151,114.0,withdrawn,-8158286.050896196,4241778.488897524,-9518452.689086763,84.83556977795047
1134,368,40.0,114,167,167.0,completed,45124035.15818632,4867314.437409251,43537717.138420075,121.68286093523126
1135,150,20.0,114,138,138.0,completed,83878309.42608091,5155362.545977368,82823870.19329381,257.7681272988684
1136,360,150.0,114,158,114.0,withdrawn,15183726.410142874,34411484.16728977,11494469.776857076,229.4098944485985
1137,259,35.0,114,190,,active,51398708.42642807,3516658.4798718235,46492648.87537469,100.47595656776639
1138,125,600.0,114,138,114.0,withdrawn,42012743.68886457,115578161.5074817,53550722.57448727,192.63026917913615
1139,176,36.0,114,195,,active,64371155.15134052,10407273.432308469,65650847.747766994,289.09092867523526
